,0
428,2.871240663419075
429,2.8701280468646986
430,2.8690306491366973
431,2.867961995182461
432,2.8669060224311407
433,2.865851423948684
434,2.8648072054612577
435,2.8637795074536263
436,2.8627618275406936
437,2.8617528114879334
438,2.8607509062532235
439,2.859754695572005
440,2.8587628090705666
441,2.8577732442470456
442,2.856780812034741
443,2.855779138170311
444,2.854756769529044
445,2.85373942113972
446,2.852766273259353
447,2.851803066553237
448,2.8508467618526168
449,2.8498930956198167
450,2.8489419530289037
451,2.8479925064309914
452,2.8470433476098487
453,2.8460950849483835
454,2.845147542396871
455,2.844202035116868
456,2.8432625057690566
457,2.8423296775510263
458,2.84140044215642
459,2.840468129452368
460,2.8395331066299976
461,2.8386095150371635
462,2.8376959427185686
463,2.836784972266931
464,2.8358730744098413
465,2.8349638277293168
466,2.834064628960916
467,2.8331754829214946
468,2.832286230243334
469,2.8313951734823566
470,2.8305007252780663
471,2.8296017636535646
472,2.828703285358716
473,2.827809321283857
474,2.8269142552258706
475,2.826008152031706
476,2.8250841071906696
477,2.8241588057123845
478,2.823236425741715
479,2.8223106503190807
480,2.821382075724373
481,2.8204851749550275
482,2.8196006700760754
483,2.8187160664766675
484,2.8178300200486524
485,2.8169492782157586
486,2.8160733353501044
487,2.8152000545405738
488,2.81432514545233
489,2.8134480677961022
490,2.8125731326378087
491,2.8116999460455663
492,2.810830868232674
493,2.8099598200111937
494,2.8090703720236534
495,2.8081708930272566
496,2.8072800448223454
497,2.8064004275771115
498,2.8055144907352414
499,2.804621914942984
500,2.8037312863639747
501,2.80285193069878
502,2.8019855532221203
503,2.80112430149172
504,2.800260589600203
505,2.7993954438895985
506,2.798509066609524
507,2.797632466223948
508,2.7967860656792976
509,2.7959432142096285
510,2.7950975851749886
511,2.7942524592920592
512,2.793416652111232
513,2.7925924971149914
514,2.7917731169133138
515,2.7909556033251994
516,2.790145332312924
517,2.7893411944542255
518,2.7885388471631907
519,2.787734500608731
520,2.786926327885449
521,2.786115469101847
522,2.7853061848550107
523,2.7845037705013187
524,2.783704326537088
525,2.782900751248328
526,2.7820852539496186
527,2.7812603576582213
528,2.780434488074617
529,2.779616435452525
530,2.7788038298439965
531,2.7779893132638898
532,2.7771783319751187
533,2.7763664865715345
534,2.775539999323138
535,2.7747168997313576
536,2.7739112403890296
537,2.7731082783739343
538,2.7723051274036488
539,2.7715071458123206
540,2.7707097380738808
541,2.7699127818364726
542,2.7691129491237065
543,2.768322274782076
544,2.767541880373797
545,2.7667592994876173
546,2.765966846955084
547,2.765172577381436
548,2.7643924018761443
549,2.76362180365901
550,2.762854451736432
551,2.762083547799058
552,2.76130990524107
553,2.76054377147281
554,2.75978818831868
555,2.7590411185415227
556,2.7582999414903457
557,2.7575598926174774
558,2.7568208518846298
559,2.756081744158985
560,2.755341551509001
561,2.7546018554067278
562,2.753866260799212
563,2.7531392726136787
564,2.7524173286813607
565,2.7516914710321303
566,2.7509490361794002
567,2.750196899352221
568,2.749440007232267
569,2.7486728410115098
570,2.747905041815004
571,2.7471362022113297
572,2.7463831262691167
573,2.7456414947768772
574,2.7449178640813714
575,2.7441956475885267
576,2.743462108213074
577,2.7427308387402545
578,2.742008501606695
579,2.741287052051854
580,2.740561981630288
581,2.7398400037503188
582,2.7391255371124426
583,2.738415305051344
584,2.737711417343696
585,2.737012119379936
586,2.7363128995126087
587,2.7356098014183634
588,2.7348949934919435
589,2.734163119261309
590,2.7334350688489244
591,2.7327030376429504
592,2.7319581681163023
593,2.7312132093999915
594,2.730470586700158
595,2.7297474095987893
596,2.7290243559502096
597,2.7282956205346456
598,2.7275621361770566
599,2.72683162798007
600,2.7261096038828687
601,2.7253957337159265
602,2.7246882905933894
603,2.7239862226053155
604,2.7232895564506387
605,2.722595315764956
606,2.7218985716647737
607,2.721193667688412
608,2.720477076873582
609,2.7197487390880544
610,2.7190124224030345
611,2.718276479786808
612,2.7175453551653397
613,2.71682822858895
614,2.7161282347308338
615,2.7154260998092616
616,2.7147168599130107
617,2.714018275654411
618,2.713317205168192
619,2.712624069038017
620,2.711932307378806
621,2.7112402338860955
622,2.710562691556135
623,2.7098962371796125
624,2.7092332065993388
625,2.7085744307559807
626,2.7079229279131005
627,2.707274215582106
628,2.7066271832588407
629,2.7059811217965617
630,2.7053372855593456
631,2.7046964332382992
632,2.7040604755577333
633,2.703428466438626
634,2.7027921364619503
635,2.7021461258800312
636,2.7015055543220896
637,2.7008739621598004
638,2.7002309839179928
639,2.6995847467561407
640,2.6989343336960414
641,2.6983071493957893
642,2.6976766310847298
643,2.697059863110004
644,2.696434370506022
645,2.695812958904986
646,2.6951726794833863
647,2.6945313271823848
648,2.6938715849629697
649,2.6932204098353303
650,2.6925736498052526
651,2.691940868666585
652,2.691301995983479
653,2.690671151997422
654,2.690031006028049
655,2.689393466266549
656,2.6887488887847333
657,2.68811717070675
658,2.6874911332165192
659,2.686877104599058
660,2.6862595902953017
661,2.685645421507937
662,2.6850339896646345
663,2.684431344923066
664,2.683825999931773
665,2.683221682166686
666,2.6826108123391617
667,2.68199206553414
668,2.681383883626571
669,2.6807868395790257
670,2.6801902716057584
671,2.679594277420017
672,2.6789926995004865
673,2.678392443533751
674,2.6777985191734364
675,2.677206646173286
676,2.6766208215893887
677,2.6760405765003714
678,2.6754604187075652
679,2.674876444734191
680,2.6742855988347807
681,2.6736886276204235
682,2.6730901595159726
683,2.6724921029029827
684,2.6718967233057374
685,2.6713050732504016
686,2.670718981311336
687,2.670136534443919
688,2.669552190829199
689,2.668960998396633
690,2.668372679841821
691,2.6678000987917048
692,2.6672348154291723
693,2.6666751912814637
694,2.666115265459211
695,2.665559031290085
696,2.665000312625513
697,2.6644462285005965
698,2.6638928095566223
699,2.663342806759365
700,2.662797613988608
701,2.6622529984593073
702,2.6617154796323597
703,2.6611753612106854
704,2.660643264312448
705,2.660105889986595
706,2.6595769857050193
707,2.659042725072091
708,2.658518438739671
709,2.6579887174103094
710,2.657468255107214
711,2.6569411812616326
712,2.656422131062201
713,2.6558952764607766
714,2.6553752682483123
715,2.6548460412130037
716,2.6543223011622494
717,2.653782716861445
718,2.653256092677837
719,2.6527126784700346
720,2.6521912027691372
721,2.651651673635945
722,2.6511328767803986
723,2.6505991092973415
724,2.650082201117869
725,2.6495545319016642
726,2.649040265518707
727,2.648519101408169
728,2.6480086500613744
729,2.647494514540494
730,2.6469875122987303
731,2.64647584200127
732,2.6459659276718734
733,2.6454508426329806
734,2.6449367818585205
735,2.644420757083677
736,2.643906286054008
737,2.6433893900670387
738,2.642872265556214
739,2.6423524976046586
740,2.6418320662577153
741,2.641309602094892
742,2.6407868320428847
743,2.640262212478965
744,2.6397375779035066
745,2.639212068343652
746,2.6386852810327954
747,2.638155344111567
748,2.6376239881587713
749,2.6370928409052006
750,2.6365639988751175
751,2.636039093727304
752,2.6355179120358967
753,2.6350007356518663
754,2.634483049009696
755,2.6339659428524147
756,2.633442358601987
757,2.632916615564816
758,2.632387706846878
759,2.6318674566221922
760,2.631345350617996
761,2.630831175104505
762,2.6303155403689997
763,2.629808219003802
764,2.629298633898497
765,2.6287963625465327
766,2.6282883740096983
767,2.627784113614227
768,2.6272691853075054
769,2.6267527554052164
770,2.626231271289766
771,2.6257266278821403
772,2.625218661806608
773,2.6247183954902122
774,2.6242137457065637
775,2.623718797511745
776,2.623221170280508
777,2.622732289498291
778,2.6222380853390206
779,2.621749963967533
780,2.621255769048084
781,2.620768757480395
782,2.6202764412441932
783,2.6197899773255093
784,2.6192971643140086
785,2.6188099310526813
786,2.6183168919524866
787,2.6178291566473884
788,2.6173353577183485
789,2.6168464918155396
790,2.6163539576912975
791,2.615870686376919
792,2.6153865808463848
793,2.614910040319499
794,2.6144311822066197
795,2.613958561228367
796,2.6134834552916812
797,2.613013727569097
798,2.612541393912714
799,2.612073156980316
800,2.6116016741923658
801,2.611133088102011
802,2.6106620450503426
803,2.6101944989706087
804,2.609725188180153
805,2.609258518469347
806,2.608790367798172
807,2.608325055229775
808,2.6078587375865707
809,2.607392885033066
810,2.606922461276036
811,2.6064504496203207
812,2.6059780631020093
813,2.6055090154356924
814,2.6050394949158364
815,2.604566617692669
816,2.604084104933979
817,2.6036014607978295
818,2.6031266042480157
819,2.602655500966635
820,2.6021860730587045
821,2.6017185445910305
822,2.6012516536518797
823,2.6007849881241394
824,2.6003183363534697
825,2.5998523850290023
826,2.5993878469918523
827,2.5989251201962222
828,2.5984650247487524
829,2.59800756686734
830,2.5975527031777563
831,2.597099730170641
832,2.5966488867929893
833,2.5961996001497125
834,2.5957518017485866
835,2.5953045719234487
836,2.5948572488460897
837,2.594409064214154
838,2.59395921285701
839,2.593509433391462
840,2.593059253943912
841,2.5926110997070806
842,2.5921610008030096
843,2.591713550425978
844,2.591262191708033
845,2.5908141590716247
846,2.5903605766732682
847,2.5899118067925864
848,2.589457522401918
849,2.5890087378301034
850,2.5885540094855624
851,2.588105373569732
852,2.5876517772527623
853,2.5872049304256053
854,2.5867535145185054
855,2.5863087621559044
856,2.5858597252695823
857,2.5854168976444294
858,2.584969703596564
859,2.584528098838001
860,2.584082748674327
861,2.583643584029977
862,2.583201763040733
863,2.582765424547113
864,2.5823264840222055
865,2.581891469819656
866,2.581454441665752
867,2.5810186114697546
868,2.58058396190112
869,2.580146567828113
870,2.5797156831932675
871,2.5792744487600268
872,2.5788441447105903
873,2.5783994803690775
874,2.5779695535706986
875,2.577527312149811
876,2.577101968689999
877,2.5766632200668464
878,2.5762398942526783
879,2.5758030043742672
880,2.5753813683465627
881,2.5749472492036403
882,2.5745284979748835
883,2.574096950701454
884,2.573680393673362
885,2.5732500613542166
886,2.57283492442589
887,2.5724046074026226
888,2.571990012056549
889,2.5715594033345965
890,2.571145619561119
891,2.570715451841228
892,2.5703015433903085
893,2.5698701154975905
894,2.569452870116005
895,2.5690205178820333
896,2.5686049475675223
897,2.5681777792947384
898,2.5677634112758683
899,2.5673358408903906
900,2.566913949289986
901,2.566475320942221
902,2.5660408987686747
903,2.5656055274872687
904,2.5651849454100484
905,2.564761605960103
906,2.564344729480158
907,2.5639235519562185
908,2.56350580473901
909,2.5630836292784474
910,2.5626643426541267
911,2.5622438410334
912,2.5618289123647413
913,2.5614151741151145
914,2.561004952249455
915,2.5605940533424083
916,2.5601846594814974
917,2.5597744367649216
918,2.5593654551194276
919,2.558955974669603
920,2.5585479228750536
921,2.5581407091333737
922,2.55773684332789
923,2.557335107107505
924,2.5569367476068776
925,2.556539352785686
926,2.556144534847902
927,2.5557492910072215
928,2.5553559134853447
929,2.5549603444539057
930,2.5545654076987327
931,2.5541654775260905
932,2.5537634540266385
933,2.5533530819767583
934,2.5529419337627677
935,2.552530726250395
936,2.552127761854299
937,2.5517255647355808
938,2.5513281306051896
939,2.550929738081587
940,2.5505349191718842
941,2.550139370495774
942,2.5497468549649502
943,2.549354662541429
944,2.548964669180756
945,2.548576138482895
946,2.5481878683504933
947,2.5478022287523174
948,2.547414196295476
949,2.547030049469245
950,2.546641002775219
951,2.546257015461203
952,2.545867035051511
953,2.5454839554689337
954,2.545095398274446
955,2.5447143393197935
956,2.544326745015935
957,2.543944460604371
958,2.5435528864734884
959,2.543161723078812
960,2.542760511115019
961,2.542364113311649
962,2.541965044854267
963,2.541568743276618
964,2.5411741184258765
965,2.5407840284998704
966,2.5403955618454104
967,2.5400061678467
968,2.5396213209925294
969,2.5392345026565635
970,2.5388550336537508
971,2.538470736843751
972,2.538095351138102
973,2.5377129002108227
974,2.537341160981933
975,2.5369610781890835
976,2.5365931898635923
977,2.5362160259865307
978,2.5358513886200256
979,2.535475953695694
980,2.5351119060103704
981,2.534735271220461
982,2.534369444005708
983,2.53399270044945
984,2.5336291540241387
985,2.5332556197557454
986,2.532893891828756
987,2.5325213791513277
988,2.5321601202730433
989,2.5317891695292296
990,2.531429716088547
991,2.5310611372255867
992,2.530703545533698
993,2.5303368952646554
994,2.529980840414482
995,2.5296154403915514
996,2.529260734076949
997,2.528896369507368
998,2.5285433022434507
999,2.528179732205756
1000,2.5278275612928605
1001,2.5274629313756023
1002,2.5271099063267446
1003,2.5267435353327135
1004,2.526389650292593
1005,2.5260183063082082
1006,2.5256580036064893
1007,2.52528256626955
1008,2.524927417715178
1009,2.5245602793875515
1010,2.524215563634921
1011,2.523855439764963
1012,2.523516064450202
1013,2.5231581613178946
1014,2.522821240041596
1015,2.522464617913566
1016,2.522129440134758
1017,2.52177376778642
1018,2.5214400481795742
1019,2.5210851607460008
1020,2.520752841928014
1021,2.5203982936514837
1022,2.5200668288384582
1023,2.5197122620725545
1024,2.5193819170403944
1025,2.5190278608464136
1026,2.5186979343645026
1027,2.5183427987350995
1028,2.518010980110565
1029,2.5176530170563205
1030,2.517318036576812
1031,2.516957974587988
1032,2.5166217701235656
1033,2.5162623012144794
1034,2.5159270250952366
1035,2.515571570731017
1036,2.515240302982308
1037,2.5148896959302056
1038,2.514560233887219
1039,2.514211946155467
1040,2.5138820732780967
1041,2.51353443399133
1042,2.513202434313308
1043,2.512853560182262
1044,2.512517451621001
1045,2.512165597135864
1046,2.511824962256892
1047,2.5114706870350116
1048,2.5111265720141542
1049,2.5107715428724187
1050,2.5104268010942503
1051,2.510072720923005
1052,2.5097282833055816
1053,2.5093759177243857
1054,2.5090334630155264
1055,2.5086847796967375
1056,2.5083464397102766
1057,2.5080010932810817
1058,2.5076650819584563
1059,2.507320876334491
1060,2.5069869677751875
1061,2.506644039800148
1062,2.5063128706137943
1063,2.5059708746839635
1064,2.5056428030507316
1065,2.505301751093386
1066,2.50497721645832
1067,2.504636937197888
1068,2.5043157510106036
1069,2.5039758829151726
1070,2.503657496351753
1071,2.503317751523669
1072,2.5030014730799697
1073,2.5026618491835664
1074,2.5023473611891003
1075,2.502008610942452
1076,2.501696232202036
1077,2.501359246831877
1078,2.5010487892901847
1079,2.500713456675034
1080,2.50040391124472
1081,2.5000695517228912
1082,2.4997600341580593
1083,2.4994264126694077
1084,2.499116841707234
1085,2.498784092138682
1086,2.498474520831341
1087,2.498142611950278
1088,2.4978330817985217
1089,2.497501898006365
1090,2.4971924585084304
1091,2.496861973660233
1092,2.4965529674341695
1093,2.4962235134388266
1094,2.4959153687988778
1095,2.4955870556574125
1096,2.4952797296322853
1097,2.4949523330389605
1098,2.4946455138312666
1099,2.4943187475935384
1100,2.4940120957372445
1101,2.4936858102910855
1102,2.493379109355901
1103,2.493053227633473
1104,2.492745995128823
1105,2.4924197848623564
1106,2.492110827124275
1107,2.4917842461402477
1108,2.4914758888207413
1109,2.491153228120331
1110,2.4908479600645648
1111,2.4905289691901142
1112,2.490224905394784
1113,2.48990778436742
1114,2.4896031021932137
1115,2.4892863084720354
1116,2.48897956337428
1117,2.4886620934174686
1118,2.4883529043988393
1119,2.4880357674101212
1120,2.4877268173391047
1121,2.487412370932435
1122,2.4871041051222984
1123,2.4867909475114827
1124,2.4864820736602917
1125,2.4861691987003707
1126,2.4858596037632985
1127,2.4855469465421582
1128,2.4852367027939315
1129,2.4849242012932757
1130,2.4846148160666472
1131,2.4843053220381233
1132,2.4839989367927036
1133,2.4836918977173603
1134,2.483386646468605
1135,2.483080296989159
1136,2.482774919773345
1137,2.482468326837558
1138,2.4821621313163833
1139,2.481854889499908
1140,2.4815478649239777
1141,2.4812405258281034
1142,2.4809337102846527
1143,2.480627644559527
1144,2.4803224617532234
1145,2.480018896800959
1146,2.4797162277864286
1147,2.4794157128563765
1148,2.479115837325925
1149,2.478818351370708
1150,2.4785209829837767
1151,2.4782260358068378
1152,2.4779305719499685
1153,2.4776375163649167
1154,2.4773433316880737
1155,2.477051641213167
1156,2.476758386800582
1157,2.476467953830822
1158,2.4761757766194328
1159,2.4758868829175853
1160,2.475596012756046
1161,2.4753086326823777
1162,2.4750187844212164
1163,2.474732416284555
1164,2.4744430648535127
1165,2.474157162891262
1166,2.4738678493433404
1167,2.4735819132052246
1168,2.4732922829054655
1169,2.473006194681525
1170,2.472716716387191
1171,2.4724311249578688
1172,2.4721423855650846
1173,2.4718575243667216
1174,2.4715699041589296
1175,2.471286025752999
1176,2.47100002882217
1177,2.470717201392526
1178,2.4704331947342286
1179,2.4701506988714934
1180,2.469868278904822
1181,2.469584468886488
1182,2.4693028512243846
1183,2.4690170035423296
1184,2.468735773656999
1185,2.468448241886562
1186,2.4681663899340784
1187,2.4678771677360025
1188,2.4675944403464833
1189,2.4673048253563774
1190,2.467022887909014
1191,2.4667344111512954
1192,2.4664531601432547
1193,2.46616402987167
1194,2.465881352559527
1195,2.465590147122494
1196,2.4653057690504085
1197,2.4650132610367024
1198,2.464728670370093
1199,2.4644364863152677
1200,2.464153113778877
1201,2.4638621551072584
1202,2.4635803565039542
1203,2.4632906573487245
1204,2.4630103282803306
1205,2.4627217087367654
1206,2.4624423746530324
1207,2.4621542151280686
1208,2.461875015366766
1209,2.461586624568172
1210,2.461306870213987
1211,2.4610180189976445
1212,2.460737627023703
1213,2.4604485794499125
1214,2.4601676939809636
1215,2.459878652181217
1216,2.4595971890483677
1217,2.4593078095406935
1218,2.4590250367789612
1219,2.458734654050604
1220,2.458450572578964
1221,2.458160166436547
1222,2.457876659488118
1223,2.457588497127889
1224,2.4573069127220837
1225,2.4570203978354477
1226,2.4567390558202473
1227,2.456452506504625
1228,2.4561702783316877
1229,2.455882878234635
1230,2.455599502693852
1231,2.455311161591686
1232,2.4550271798594494
1233,2.4547382507454554
1234,2.454454091872473
1235,2.454164483876976
1236,2.453879993772082
1237,2.453590217975064
1238,2.453306465033778
1239,2.4530181382260157
1240,2.4527357660473164
1241,2.4524485278789485
1242,2.452166914104101
1243,2.451880857768863
1244,2.451601136962232
1245,2.4513170501168737
1246,2.4510396501017313
1247,2.450757136257172
1248,2.4504824533589074
1249,2.45020179093743
1250,2.4499301135523046
1251,2.4496504378820383
1252,2.4493804940376744
1253,2.449100800831413
1254,2.4488315642063156
1255,2.4485517704573527
1256,2.448282685521005
1257,2.448003033227981
1258,2.447733721690278
1259,2.447454361011001
1260,2.4471847538268445
1261,2.4469061699532357
1262,2.4466370693211794
1263,2.4463603067103135
1264,2.4460926230932105
1265,2.4458179352139413
1266,2.445551648785008
1267,2.4452787063964907
1268,2.4450147164089313
1269,2.4447445849270557
1270,2.444485964855685
1271,2.4442160332645635
1272,2.4439600324343167
1273,2.443682296328578
1274,2.4434257620402917
1275,2.4431449573413273
1276,2.442888457646702
1277,2.442607832312129
1278,2.442351627905267
1279,2.4420716449842508
1280,2.441816484097036
1281,2.4415380937013023
1282,2.441285338008721
1283,2.441009466832716
1284,2.4407601156599883
1285,2.4404862655961495
1286,2.440239758404438
1287,2.439965596030118
1288,2.439720095496219
1289,2.4394449863873615
1290,2.439199889230462
1291,2.438925082808503
1292,2.4386802623921597
1293,2.438406173197231
